state,location_Title,note,lat,lng
Louisiana,Lafitte's Blacksmith Shop,Late 18th-century Creole cottage; became a bar in the 20th century.,29.96055556,-90.06388889
Louisiana,Longue Vue House and Gardens,,29.97666667,-90.12305556
Louisiana,Los Adaes,Los Adaes was the capital of Tejas; on the northeastern frontier of New Spain; from 1729 to 1770. It included a mission; San Miguel de los Adaes; and a presidio; Nuestra Senora del Pilar de Los Adaes (Our Lady of Pilar of the Adaes).,31.70861111,-93.29333333
Louisiana,Louisiana State Bank Building,,29.95611111,-90.06638889
Louisiana,Louisiana State Capitol Building and Gardens,,30.45694444,-91.18722222
Louisiana,Madame John's Legacy,One of the few French Colonial-style houses in the Quarter to survive the city's great fires of the late 18th century; its name comes from a story by George Washington Cable.,29.95944444,-90.06277778
Louisiana,Madewood Plantation House,Architect Henry Howard's first major building; begun in 1846.,29.92694444,-90.99444444
Louisiana,Magnolia Plantation,,31.54972222,-92.94055556
Louisiana,Marksville Prehistoric Indian Site,Archeological type site for Marksville culture.,31.12472222,-92.04777778
Louisiana,Melrose Plantation,Black businesswoman Marie Thérèse Coincoin created this plantation; includes perhaps the first black-for-black-designed buildings in the United States.,31.08777778,-92.9675
Louisiana,Natchitoches Historic District,Natchitoches is the oldest permanent settlement in the lower Mississippi River Valley; founded by the French in 1714 (four years before New Orleans).,31.75444444,-93.09222222
Louisiana,New Orleans Cotton Exchange Building,,29.9525,-90.07111111
Louisiana,Oak Alley Plantation,,30.00416667,-90.77583333
Louisiana,Old Louisiana State Capitol,"Innovatively designed by architect James H. Dakin; it is ""Castellated Gothic"".",30.44666667,-91.18916667
Louisiana,Parlange Plantation House,,30.63027778,-91.48611111
Louisiana,Pontalba Buildings,,29.9575,-90.06222222
Louisiana,Port Hudson,Port Hudson State Historic Site; an American Civil War battleground; the last Confederate stronghold on the Mississippi River. The Port Hudson National Cemetery is approximately six miles south; in East Baton Rouge Parish.,30.69333333,-91.27583333
Louisiana,Poverty Point National Monument,,32.63666667,-91.41138889
Louisiana,The Presbytere,Iconic building on Jackson Square; planned in the 1790s during the Spanish colonial era as the twin of the Cabildo. Second floor wasn't completed until 1813; during early statehood; with the third floor added in the 1840s. Since 1911; the Presbytere has belonged to the Louisiana State Museum.,29.95777778,-90.06333333
Louisiana,Jean Pierre Emmanuel Prud'homme Oakland Plantation,,31.665,-93.00333333
Louisiana,Rosedown Plantation,,30.79611111,-91.37083333
Louisiana,Saint Alphonsus Church,,29.93055556,-90.07361111
Louisiana,St. Charles Streetcar Line,Most extensive streetcar line in the country; oldest continuously operated light-rail line in the world,29.92722222,-90.09444444
Louisiana,St. Mary's Assumption Church,,29.93,-90.07416667
Louisiana,St. Patrick's Church,,29.94666667,-90.07
Louisiana,San Francisco Plantation House,,30.0475,-90.60555556
Louisiana,Shadows-on-the-Teche,The Greek Revival home was completed in 1834 on the Bayou Teche by wealthy planters David and Mary Weeks; within the town of New Iberia. It remained in the Weeks family until 1958; when William Weeks Hall died and donated the building to the National Trust for Historic Preservation. Open for tours.,30.00444444,-91.81555556
Louisiana,Shreveport Municipal Memorial Auditorium,,32.50805556,-93.75305556
Louisiana,Shreveport Water Works Company; Pump Station,An engineering landmark.,32.51777778,-93.75722222
Louisiana,United States Customhouse,,29.95138889,-90.06638889
Louisiana,United States Court of Appeals—Fifth Circuit,1909 courthouse was where many key court cases brought during the Civil Rights Movement were decided,29.94777778,-90.07916667
Louisiana,United States Mint; New Orleans Branch,Minted both gold and silver coinage during the antebellum years of the 19th century; also served briefly as a C.S.A. mint.,29.96138889,-90.05722222
Louisiana,Old Ursuline Convent,Convent established early in the colonial era by Ursuline nuns and New Orleans' oldest-surviving French Colonial building (1752).,29.96083333,-90.06083333
Louisiana,Vieux Carre Historic District,"Meaning ""Old Square;"" the original 18th-century town of New Orleans; laid out in a grid plan and known today as the French Quarter.",29.95861111,-90.065
Louisiana,Edward Douglass White House,Home of Edward Douglass White; his home has been rumored to be haunted. They say who ever goes inside at exactly 11:00pm on December 8; comes out with almost no memory.,29.75416667,-90.72944444
Louisiana,Kate Chopin House,Home of Kate Chopin; author of The Awakening; source for her writings on bayou life.[16] It was destroyed by fire in 2008.,31.53888889,-92.91722222
Maine,AMERICAN EAGLE (Schooner),This is one of the last two-masted schooners built in Gloucester; Massachusetts. It is presently used for tourist cruises.,44.11138889,-69.10333333
Maine,James G. Blaine House,Built in 1833 for a ship's captain; this has been the official residence of the state's governor since 1919.,44.30777778,-69.78138889
Maine,BOWDOIN (Schooner),This schooner was purpose built for Arctic exploration in 1921; and is currently used as a training ship.,44.38666667,-68.79666667
Maine,Camden Amphitheatre and Public Library,The Camden Library building was designed in the 1920s by architect Charles F. Loring; and its grounds; including an amphitheatre; represent one of the few public works of landscape architect Fletcher Steele.,44.21111111,-69.06444444
Maine,Parker Cleaveland House,"Home of Parker Cleaveland who conducted some of the earliest studies of mineralogy in the US. Known as the ""Father of American Mineralogy""; Cleaveland lived in this house from 1806 to 1858.",43.91055556,-69.96
Maine,Cushnoc Archeological Site,Located near Fort Western; this site encompasses the remains of a 17th-century Plymouth Colony trading post.,44.315,-69.77111111
Maine,Neal Dow House,Home of Portland mayor and 1880 Prohibition Party candidate for U.S. president Neal S. Dow.,43.65305556,-70.27
Maine,Eagle Island,This island was the longtime residence of Arctic explorer Admiral Robert Peary; it is now a state park.,43.71138889,-70.05638889
Maine,Fort Halifax,Part of a 1750s colonial fort; the surviving element is the oldest blockhouse in the United States.,44.53472222,-69.62972222
Maine,Fort Kent,This is the only surviving fortification of the Aroostook War; the nonviolent confrontation over the border between Maine and New Brunswick.,47.2525,-68.59083333
Maine,Fort Knox,Built in the aftermath of the 1830s border disputes; this granite fort; built but not finished between 1844 and 1869; is a fine mid-19th-century fortification.,44.56611111,-68.8025
Maine,Fort Western,Built in 1754 in what was then a frontier area; this is the oldest wooden fort in the nation.,44.31638889,-69.77111111
Maine,Daniel Coit Gilman Summer House,Summer home of Daniel Coit Gilman; president of Johns Hopkins University and a leader in the development of graduate-level education in the United States.,44.29166667,-68.28222222
Maine,Governor's House (Maine),"This building from 1869 was part of the first veterans' (""old soldiers"") home in the United States.",44.28,-69.70222222
Maine,GRACE BAILEY (Schooner),This two-masted schooner was built in 1882 for the coasting trade; in which it carried lumber and other supplies for many years. It now serves the tourist trade as a windjammer.,44.21,-69.06388889
Maine,Hamilton House,This 1788 house was the setting for a novel by local author Sarah Orne Jewett; who was instrumental in its preservation.,43.21277778,-70.81555556
Maine,Harpswell Meetinghouse,This building is an outstanding example of a mid-18th century clapboard church. It was also used as a town meeting hall.,43.79888889,-69.9875
Maine,Winslow Homer Studio,This remodeled carriage house served as the studio of artist Winslow Homer from 1884 until is death. It is now a property of the Portland Museum of Art; which seasonally offers tours.,43.52833333,-70.32027778
Maine,ISAAC H. EVANS (Schooner),This 1886 schooner was built to serve as an oyster ship. It is now part of the Maine windjammer tourist fleet.,44.10888889,-69.10888889
Maine,J. & E. RIGGIN (Schooner),This 1920s schooner is one of the last generation of oyster schooners. Eventually motorized; it was converted back to sailing; and is now a Maine windjammer.,44.10722222,-69.10638889
Maine,Sarah Orne Jewett House,This 1774 house was the longtime home of author Sarah Orne Jewett. Active in historical conservation; her heirs gave the house to the Society for the Preservation of New England Antiquities; now known as Historic New England.,43.23472222,-70.80361111
Maine,Kennebec Arsenal,A munitions depot that built in the 1830s during border tensions; this is the finest surviving example of a military installation from that time.,44.30833333,-69.76944444
Maine,Lady Pepperrell House,This magnificent High Georgian mansion was built in the early 1760s by the widow of Sir William Pepperrell; a leading businessman and politician of the era.,43.08138889,-70.71666667
Maine,LEWIS R. FRENCH (Schooner),This 1871 schooner is the oldest known schooner built in Maine. Used mostly in the coasting cargo trade; it now serves the tourist trade as a windjammer.,44.21027778,-69.06277778
Maine,McIntire Garrison House,This house; built in the late 17th or early 18th century; is a fine example of vernacular log architecture of the period.,43.16805556,-70.71361111
Maine,McLellan-Sweat Mansion,Built in 1800 for a shipping merchant; this mansion has been a part of the Portland Museum of Art for many years.,43.65333333,-70.2625
Maine,MERCANTILE (Schooner),This 1916 schooner was used in the coast trade until the 1940s. It has been restored and is now part of the Maine windjammer fleet.,44.21,-69.06277778
Maine,Morse-Libby Mansion,This mansion; built in 1860 for a hotelier as a summer house; is recognized as one of the finest and least-altered examples of a large Italianate Villa-styled brick and brownstone town house in the United States. It is known locally as the Victoria Mansion.,43.65138889,-70.26083333
Maine,Nickels-Sortwell House,Originally built for a ship's captain in 1807; this house saw multiple uses before being purchased for use as a summer residence. It is now a house museum operated by Historic New England.,44.00277778,-69.66555556
Maine,Norridgewock Archeological District,This archaeological district encompasses the village of the Norridgewock Abenaki; central Maine's native inhabitants. They were pushed out of the area in a series of conflicts with colonists in the first half of the 18th century.,44.765,-69.88305556
