movie,address,notes,lat,lng
Big Little Lies (TV Series 2017– ),101 Washington St; 93940 Monterey; California; USA,(Blue Blues Restaurant)                       ,36.6013706,-121.89211509999998
Big Little Lies (TV Series 2017– ),1 Surf Way; Monterey; California; USA,(Celeste's New Apartment)                       ,36.605502,-121.867495
Big Little Lies (TV Series 2017– ),2400 North Fair Oaks Avenue; Altadena; California; USA,(Mountain View Cemetery)                       ,34.1871131,-118.1504193
Vikings (TV Series 2013– ),Ballyhenry Studios; Ashford; Co Wicklow; Ireland,,53.02109100000001,-6.105625
Vikings (TV Series 2013– ),Searchmont; Ontario; Canada,,46.778645,-84.051335
Vikings (TV Series 2013– ),Ashford studios; Ballyhenry; County Wicklow; Ireland,,53.02109100000001,-6.105625
Vikings (TV Series 2013– ),Ireland,,53.1423672,-7.692053599999999
Vikings (TV Series 2013– ),Prince; Ontario; Canada,,46.5590135,-84.5238307
Parks and Recreation (TV Series 2009–2015),City Hall - 100 N. Garfield Avenue; Pasadena; California; USA,(establishing shots)                       ,34.1478945,-118.1438574
Parks and Recreation (TV Series 2009–2015),Los Angeles; California; USA,,34.0522342,-118.24368490000002
Parks and Recreation (TV Series 2009–2015),Carmel; Indiana; USA,(Establishing shots)                       ,39.978371,-86.1180435
Parks and Recreation (TV Series 2009–2015),CBS Studio Center - 4024 Radford Avenue; Studio City; Los Angeles; California; USA,,34.1445494,-118.3922191
Parks and Recreation (TV Series 2009–2015),Zionsville; Indiana; USA,(Establishing shots)                       ,39.9508733,-86.261937
Sons of Anarchy (TV Series 2008–2014),Sun Valley; Los Angeles; California; USA,,34.2279298,-118.3812562
Sons of Anarchy (TV Series 2008–2014),Santa Clarita; California; USA,,34.3916641,-118.542586
Sons of Anarchy (TV Series 2008–2014),California; USA,,36.778261,-119.4179324
Sons of Anarchy (TV Series 2008–2014),Tujunga; Los Angeles; California; USA,,34.2596475,-118.3082747
Sons of Anarchy (TV Series 2008–2014),Los Angeles; California; USA,,34.0522342,-118.24368490000002
Sons of Anarchy (TV Series 2008–2014),USA,,37.09024,-95.712891
Boardwalk Empire (TV Series 2010–2014),Ridgewood; Queens; New York City; New York; USA,,40.70439860000001,-73.9018292
Boardwalk Empire (TV Series 2010–2014),Fairview Avenue; Staten Island; New York City; New York; USA,(Season 3)                       ,40.6164604,-74.1187079
Boardwalk Empire (TV Series 2010–2014),Staten Island; New York City; New York; USA,,40.5795317,-74.1502007
Boardwalk Empire (TV Series 2010–2014),Knox Place; Staten Island; New York City; New York; USA,(Season 3)                       ,40.6156676,-74.1164738
Boardwalk Empire (TV Series 2010–2014),Housman Avenue; Staten Island; New York City; New York; USA,,40.6359534,-74.1484773
Boardwalk Empire (TV Series 2010–2014),Seguine Equestrian Center; Staten Island; New York City; New York; USA,,40.51452000000001,-74.19739100000002
Boardwalk Empire (TV Series 2010–2014),Sylvan Terrace; Washington Heights; Manhattan; New York City; New York; USA,,40.834672,-73.939257
Boardwalk Empire (TV Series 2010–2014),Washington Heights; Manhattan; New York City; New York; USA,,40.84170820000001,-73.9393554
Boardwalk Empire (TV Series 2010–2014),Cortlandt Alley; Manhattan; New York City; New York; USA,,40.7183237,-74.00183559999998
Boardwalk Empire (TV Series 2010–2014),Gramercy Park; Manhattan; New York City; New York; USA,,40.7367783,-73.98447220000001
Boardwalk Empire (TV Series 2010–2014),Gold Street; Brooklyn; New York City; New York; USA,(Season 3)                       ,40.6991019,-73.9829771
Boardwalk Empire (TV Series 2010–2014),Queens; New York City; New York; USA,,40.7282239,-73.7948516
Boardwalk Empire (TV Series 2010–2014),Clinton Avenue; Brooklyn; New York City; New York; USA,,40.6901285,-73.9682115
Boardwalk Empire (TV Series 2010–2014),Manhattan; New York City; New York; USA,,40.7830603,-73.9712488
Boardwalk Empire (TV Series 2010–2014),USA,,37.09024,-95.712891
Boardwalk Empire (TV Series 2010–2014),Richmond Terrace; Staten Island; New York City; New York; USA,,40.6400925,-74.1305269
Boardwalk Empire (TV Series 2010–2014),Miller Field; Staten Island; New York City; New York; USA,,40.5673593,-74.09903609999998
Boardwalk Empire (TV Series 2010–2014),Woolworth Mansion; Glen Cove; Long Island; New York; USA,,40.8755656,-73.6435632
Boardwalk Empire (TV Series 2010–2014),Ditmas Park; Brooklyn; New York City; New York; USA,,40.6414876,-73.9593998
Boardwalk Empire (TV Series 2010–2014),Catalpa Avenue; Ridgewood; Queens; New York City; New York; USA,,40.703415,-73.897646
Boardwalk Empire (TV Series 2010–2014),Bedford-Stuyvesant; Brooklyn; New York City; New York; USA,,40.6872176,-73.9417735
Boardwalk Empire (TV Series 2010–2014),Vinegar Hill; Brooklyn; New York City; New York; USA,(Nucky and Margaret's home)                       ,40.7037186,-73.9822683
Boardwalk Empire (TV Series 2010–2014),New York City; New York; USA,,40.7127753,-74.0059728
Boardwalk Empire (TV Series 2010–2014),Steiner Studios; New York City; New York; USA,,40.700521,-73.9668595
Boardwalk Empire (TV Series 2010–2014),Nassau Street; Brooklyn; New York City; New York; USA,(Season 3)                       ,40.6983782,-73.9837733
Boardwalk Empire (TV Series 2010–2014),Brooklyn; New York City; New York; USA,,40.6781784,-73.94415790000002
Boardwalk Empire (TV Series 2010–2014),Westchester Country Club; 99 Biltmore Lane; Rye; New York; USA,(on location)                       ,40.9978586,-73.6988693
Boardwalk Empire (TV Series 2010–2014),Stuyvesant Heights; Brooklyn; New York City; New York; USA,,40.6824166,-73.9319933
Boardwalk Empire (TV Series 2010–2014),New York; USA,,40.7127753,-74.0059728
Mad Men (TV Series 2007–2015),New York City; New York; USA,,40.7127753,-74.0059728
Mad Men (TV Series 2007–2015),Pasadena; California; USA,,34.1477849,-118.1445155
Mad Men (TV Series 2007–2015),Los Angeles Center Studios - 450 S. Bixel Street; Downtown; Los Angeles; California; USA,,34.054853200000004,-118.260011
The Handmaid's Tale (TV Series 2017– ),Cambridge; Ontario; Canada,,43.3616211,-80.3144276
The Handmaid's Tale (TV Series 2017– ),Toronto; Ontario; Canada,,43.653226,-79.3831843
The Handmaid's Tale (TV Series 2017– ),Cinespace Film Studios; Toronto; Ontario; Canada,,43.6306084,-79.5295358
The Handmaid's Tale (TV Series 2017– ),Canada,,56.130366,-106.346771
The Handmaid's Tale (TV Series 2017– ),Oshawa; Ontario; Canada,,43.8970929,-78.8657912
The Handmaid's Tale (TV Series 2017– ),Hamilton; Ontario; Canada,(location)                       ,43.2557206,-79.87110240000001
The Handmaid's Tale (TV Series 2017– ),Ontario; Canada,,51.253775,-85.32321400000002
Mindhunter (TV Series 2017– ),Pittsburgh; Pennsylvania; USA,,40.4406248,-79.9958864
Mindhunter (TV Series 2017– ),31st Street Studios; Pittsburgh; Pennsylvania; USA,,40.462048,-79.97330600000002
Mindhunter (TV Series 2017– ),Moundsville; West Virginia; USA,(West Virginia State Penitentiary)                       ,39.9203526,-80.7431407
Mindhunter (TV Series 2017– ),Washington & Jefferson College - 60 S. Lincoln Street; Washington; Pennsylvania; USA,(on location)                       ,47.7510741,-120.7401385
Mr. Robot (TV Series 2015– ),New York City; New York; USA,(street scenes)                       ,40.7127753,-74.0059728
Mr. Robot (TV Series 2015– ),Phoenix; Arizona; USA,(Fry's Electronics; 3035 W Thunderbird Rd; Phoenix; AZ)                       ,33.4483771,-112.0740373
Mr. Robot (TV Series 2015– ),Coney Island; Brooklyn; New York City; New York; USA,,40.5755438,-73.9707016
Mr. Robot (TV Series 2015– ),Sonoran Desert; Arizona; USA,,34.048928100000005,-111.0937311
Taboo (TV Series 2017– ),West Wycombe Park; West Wycombe; Buckinghamshire; England; UK,(location)                       ,51.64457150000001,-0.8032339
Taboo (TV Series 2017– ),Stepney Green Gardens; London; England; UK,,51.5191193,-0.046444699999999985
Taboo (TV Series 2017– ),The Charterhouse; Charterhouse Square; London; England; UK,(various exteriors)                       ,51.5212952,-0.1000121
Taboo (TV Series 2017– ),Tilbury Fort; Essex; England; UK,(Wapping Docks)                       ,51.4525702,0.3743224
Silicon Valley (TV Series 2014– ),5230 Penfield Avenue; Woodland Hills; Los Angeles; California; USA,(Erlich's House)                       ,34.1655731,-118.5682626
Silicon Valley (TV Series 2014– ),Los Angeles; California; USA,,34.0522342,-118.24368490000002
Silicon Valley (TV Series 2014– ),Palo Alto; California; USA,,37.4418834,-122.1430195
Hannibal (TV Series 2013–2015),Toronto; Ontario; Canada,,43.653226,-79.3831843
Hannibal (TV Series 2013–2015),Ontario; Canada,,51.253775,-85.32321400000002
Hannibal (TV Series 2013–2015),Orangeville; Ontario; Canada,,43.9199788,-80.0943113
Hannibal (TV Series 2013–2015),University of Toronto-Scarborough Campus; Scarborough; Toronto; Ontario; Canada,(FBI Academy at Quantico Marine Corps Base)                       ,43.7838214,-79.1874902
Suits (TV Series 2011– ),Toronto; Ontario; Canada,,43.653226,-79.3831843
Suits (TV Series 2011– ),New York City; New York; USA,,40.7127753,-74.0059728
Suits (TV Series 2011– ),Downsview Park Studios; 40 Carl Hall Road; Toronto; Ontario; Canada,,43.7514053,-79.4793886
Suits (TV Series 2011– ),Bay Adelaide Centre - 333 Bay St; Toronto; Ontario; Canada,(exterior shot of law firm)                       ,43.6500702,-79.38071
Luther (TV Series 2010– ),Southwark Bridge; Southwark; London; England; UK,,51.5092297,-0.093859
Spartacus (TV Series 2010–2013),New Zealand,,-40.900557,174.88597099999996
Spartacus (TV Series 2010–2013),Mount Wellington; Auckland; New Zealand,(studio)                       ,-36.9084854,174.8387404
Spartacus (TV Series 2010–2013),Auckland; New Zealand,,-36.8484597,174.7633315
Community (TV Series 2009–2015),Los Angeles City College - 855 North Vermont Avenue; Los Angeles; California; USA,,34.086788899999995,-118.2933377
Community (TV Series 2009–2015),Camino Theater; Los Angeles City College - 855 North Vermont Avenue; Los Angeles; California; USA,,34.086788899999995,-118.2933377
Community (TV Series 2009–2015),USA,,37.09024,-95.712891
Community (TV Series 2009–2015),Paramount Studios - 5555 Melrose Avenue; Hollywood; Los Angeles; California; USA,(studio)                       ,34.0837995,-118.3208331
Community (TV Series 2009–2015),California; USA,,36.778261,-119.4179324
Community (TV Series 2009–2015),Los Angeles; California; USA,,34.0522342,-118.24368490000002
The IT Crowd (TV Series 2006–2013),Teddington Studios; Teddington; Middlesex; England; UK,,51.426799,-0.331342
The IT Crowd (TV Series 2006–2013),Thomas More Square; main building; Wapping; London; England; UK,(Reynholm Industries building)                       ,51.5076927,-0.0678039
Supernatural (TV Series 2005– ),Buntzen Lake; Anmore; British Columbia; Canada,,49.3506255,-122.8598586
Supernatural (TV Series 2005– ),Vancouver; British Columbia; Canada,,49.28272910000001,-123.1207375
Supernatural (TV Series 2005– ),Steveston; Richmond; British Columbia; Canada,,49.1336586,-123.1793279
Supernatural (TV Series 2005– ),Riverview Hospital; Coquitlam; British Columbia; Canada,,49.2508389,-122.8061709
Supernatural (TV Series 2005– ),Cleveland Dam; Capilano River Regional Park; North Vancouver; British Columbia; Canada,,49.3602818,-123.1108203
Supernatural (TV Series 2005– ),South Terminal; Vancouver International Airport; Sea Island; Richmond; British Columbia; Canada,,49.1966913,-123.1815123
Supernatural (TV Series 2005– ),Burnaby Hospital; Burnaby; British Columbia; Canada,,49.24967,-123.015534
Supernatural (TV Series 2005– ),New Westminster; British Columbia; Canada,,49.2057179,-122.910956
Supernatural (TV Series 2005– ),Old Terminal Pub; New Westminster; British Columbia; Canada,,49.2007785,-122.9214086
Supernatural (TV Series 2005– ),Burnaby; British Columbia; Canada,,49.2488091,-122.9805104
Supernatural (TV Series 2005– ),Langley; British Columbia; Canada,,49.1041779,-122.6603519
Supernatural (TV Series 2005– ),Richmond; British Columbia; Canada,,49.1665898,-123.133569
Supernatural (TV Series 2005– ),Heritage Village Museum; Burnaby; British Columbia; Canada,,49.2395954,-122.9674206
Supernatural (TV Series 2005– ),Clarkson Street; New Westminster; British Columbia; Canada,,49.2050187,-122.9058078
Entourage (TV Series 2004–2011),Whisky a Go Go - 8901 Sunset Blvd.; Hollywood; Los Angeles; California; USA,(opening credits)                       ,34.090848,-118.3857624
Entourage (TV Series 2004–2011),Woodland Hills; Los Angeles; California; USA,,34.165357,-118.6089752
Entourage (TV Series 2004–2011),Hollywood Wax Museum - 6767 Hollywood Blvd.; Hollywood; Los Angeles; California; USA,(opening credits)                       ,34.1017311,-118.3381527
Entourage (TV Series 2004–2011),Roxy Theatre - 9009 W. Sunset Blvd.; Hollywood; Los Angeles; California; USA,(opening credits)                       ,34.0907813,-118.38803500000002
Entourage (TV Series 2004–2011),777 S. Figueroa Street; Downtown; Los Angeles; California; USA,,34.0484454,-118.2613875
Entourage (TV Series 2004–2011),Hollywood; Los Angeles; California; USA,,34.0928092,-118.3286614
Entourage (TV Series 2004–2011),Melrose Avenue; Hollywood; Los Angeles; California; USA,,34.083485700000004,-118.3273405
Entourage (TV Series 2004–2011),Sunset Blvd.; Hollywood; Los Angeles; California; USA,,34.098006299999994,-118.3261967
Entourage (TV Series 2004–2011),Malibu Lagoon State Beach - 23200 Pacific Coast Highway; Malibu; California; USA,,34.0349347,-118.68069950000002
Entourage (TV Series 2004–2011),Viper Room - 8852 Sunset Blvd.; Hollywood; Los Angeles; California; USA,(opening credits)                       ,34.090438,-118.384724
Entourage (TV Series 2004–2011),Arclight Cinemas - 6360 W. Sunset Blvd.; Hollywood; Los Angeles; California; USA,(opening credits)                       ,34.0975902,-118.3280985
Entourage (TV Series 2004–2011),Hollywood Boulevard & Highland Avenue; Hollywood; Los Angeles; California; USA,(opening credits)                       ,34.101592100000005,-118.3333515
Entourage (TV Series 2004–2011),Beverly Hills; California; USA,,34.0736204,-118.4003563
Entourage (TV Series 2004–2011),Los Angeles; California; USA,,34.0522342,-118.24368490000002
Entourage (TV Series 2004–2011),Santa Clarita; California; USA,,34.3916641,-118.542586
Entourage (TV Series 2004–2011),West Hollywood; California; USA,,34.0900091,-118.3617443
Futurama (TV Series 1999–2013),Los Angeles; California; USA,,34.0522342,-118.24368490000002
Brooklyn Nine-Nine (TV Series 2013– ),CBS Studio Center - 4024 Radford Avenue; Studio City; Los Angeles; California; USA,(studio)                       ,34.1445494,-118.3922191
