address,description,lat,lng
Sand Cut; California ,Sand Cut is a former settlement in Kern County; California.[1] It was located on the railroad about halfway from Edison (formerly; Wade) to Bena (formerly; Pampa).[1],36.620390500000006,-121.84532420000001
Sawmill Flat (Tuolumne County; California) ,Sawmill Flat is a locale; formerly a settlement during the California Gold Rush; now a ghost town in Tuolumne County; California. It lies at an elevation of 2;136 feet / 651 meters south of Martinez; another former gold rush settlement.[1],38.02055556,-120.38083329999999
Scheelite; California ,Scheelite was an unincorporated community in Inyo County; California.[1] It was located 3 miles (4.8 km) north-northwest of Mount Tom;[2] at an elevation of 6;929 feet (2;112 m).[1] Scheelite; a tungsten ore; was mined in the neighborhood.[2],37.37805556,-118.67666670000001
Schwaub; California ,Schwaub (also; Schwab)[2]  is a former settlement in Inyo County; California.[1] It was located in the Funeral Mountains of Death Valley 12 miles (19 km) north of Ryan;[2] at an elevation of 3389 feet (1033 m).[1],36.50555556,-116.7236111
Scovern Hot Springs; California ,Scovern Hot Springs is a former settlement in the Kern River Valley of the Southern Sierra Nevada; in Kern County; California.[1],35.62138889,-118.47416670000001
Second Garrotte ,Second Garrotte is a ghost town located near Groveland in Tuolumne County; California originally settled during the California Gold Rush.[1] It lies at an elevation of 2;894 feet / 882 meters in Second Garrotte Basin.[2] [3],37.825,-120.1975
Sedwell; California ,Sedwell is a former settlement in Kern County; California.[1] It was located on the railroad 1 mile (1.6 km) west-northwest of Cable.[1],36.778261,-119.4179324
Seneca; California ,Seneca (formerly; North Fork)[2] is an unincorporated community in Plumas County; California.[1] It lies at an elevation of 3625 feet (1105 m).[1] Seneca is located on the North Fork Feather River; 6.25 miles (10.1 km) north of Twain.[2],40.11055556,-121.0847222
Shady Rest; California ,Shady Rest is a former settlement in Kern County; California.[1] It lay at an elevation of 6988 feet (2130 m).[1] Shady Rest still appeared on maps as of 1947.[1],35.40611111,-118.3313889
Shale; California ,Shale is a former settlement in Kern County; California.[1] It was located on the railroad 1 mile (1.6 km) northwest of Vernette.[1],38.952657,-121.095052
Shamrock; Kern County; California ,Shamrock is a former settlement in Kern County; California.[1] It was located 12 miles (19 km) south of Delano.[1],35.4937274,-118.8596804
Shasta; California ,Shasta is a census-designated place (CDP) in Shasta County; California;[2] United States. Shasta sits at an elevation of 843 feet (257 m).[2] The 2010 U.S. Census reported Shasta's population was 1;771.,40.59222222,-122.4777778
Siberia; California ,Siberia is a ghost town in the Mojave Desert of San Bernardino County; California; United States.  It lies along historic Route 66 between Bagdad and Ludlow; in the ZIP code 92357 and area codes 442 and 760. Siberia has been noted for its unusual place name.[2],34.62666667,-115.98583329999998
Silver Lake; San Bernardino County; California ,Silver Lake is a town that existed near the Tonopah and Tidewater Railroad; six miles north of Baker; in the Mojave Desert of San Bernardino County; California.,35.37111111,-116.115
Skidoo; California ,Skidoo (formerly; Hoveck)[3] was an unincorporated community in Inyo County; California.[1] The geographical location of the old town site lies at an elevation of 5;689 feet (1734 m).[1] Skidoo is a virtual ghost town located in Death Valley National Park. It is on the National Register of Historic Places.[4],36.43555556,-117.1475
Skyes; California ,Skyes is a former settlement in Inyo County; California.[1] It was located on the Southern Pacific Railroad 6.5 miles (10 km) north-northwest of Little Lake.[1],36.03444444,-117.95805559999998
Sloss; California ,Sloss is a former settlement in Mariposa County; California.[1] It was located on the Yosemite Valley Railroad 1 mile (1.6 km) southeast of Clearing House.[1] Sloss still appeared on maps as of 1934.[1],33.520808,-86.7906316
Smyrna; California ,Smyrna is a former settlement in Kern County; California.[1] It was located 8 miles (13 km) west of Pond.[1],37.601996,-120.947872
Sodan; California ,Sodan is a former settlement in Inyo County; California.[1] It was located on the Southern Pacific Railroad about halfway between Narka and Little Lake.[1],35.93666667,-117.90666670000002
Solon; California ,Solon is a former settlement in Kern County; California.[1] It lay at an elevation of 2280 feet (695 m).[1] Solon was located on the Atchison; Topeka and Santa Fe Railroad about 8 miles (13 km) east-northeast of Edwards.[2] It appears on maps as of 1942.[1],34.95444444,-117.79722220000001
Sorrell's; California ,Sorrell's is a former settlement in Kern County; California.[1] It was located 8 miles (13 km) south of Sageland.[1],39.7717904,-121.8728311
Spanish Bar; California ,Spanish Bar is a former settlement in Calaveras County; 3 miles (4.8 km) east-northeast of Big Bar; on the south side of the Mokelumne River.[1],34.002787,-118.48468700000001
St. Louis; California ,,39.6985046,-120.9249514
Stewarts; California ,Stewart is a former settlement in Inyo County; California.[1] It was located near the site of the current settlement of Deep Springs.[1],37.37166667,-117.985
Stickneys Ferry ,Stickneys Ferry was a settlement established in what became Tulare County after the Williamson Expedition of the Pacific Railroad Surveys of 1853 and before 1857; on what became the Stockton - Los Angeles Road and the crossing of the White River.[1]  It was probably established sometime between 1854 and 1856 because of the Kern River Gold Rush. ,36.778261,-119.4179324
Stonewall; California ,Stonewall; a former gold mining town in the Cuyamaca Mountains; in San Diego County; California.  It was named for the Stonewall Mine; located in the vicinity and had its own post office from May 29; 1873 to August 1; 1876.  ,32.98472222,-116.57083329999999
Stony Bar; Calaveras County; California ,Stony Bar is a former settlement in Calaveras County; 4 miles (6.4 km) east-northeast of Big Bar; on the south side of the Mokelumne River.[1],38.1960477,-120.6805037
Stoutenburg; California ,Stoutenburg is a former settlement in Calaveras County; California; along Coyote Creek near Murphys.[1] The California Gold Rush settlement was named for a German miner.[1],,
Strader; California ,Strader is a former settlement in Kern County; California.[1] It was located on the Southern Pacific Railroad 2 miles (3.2 km) northeast of Wible Orchard.[1],,
Strand; California ,Strand is a former settlement in Kern County; California.[1] It was located on the Southern Pacific Railroad 13 miles (21 km) west of Bakersfield;[2] at an elevation of 338 feet (103 m).[1] Strand still appeared on maps as of 1932.[1],35.34055556,-119.2211111
Stratton; California ,Stratton; a former gold mining town in the Cuyamaca Mountains; in San Diego County; California.,32.98472222,-116.57083329999999
Sullivan; Kern County; California ,Sullivan is a former settlement in Kern County; California.[1] It was located on the Southern Pacific Railroad 2.5 miles (4 km) east of Tehachapi;[2] at an elevation of 4029 feet (1228 m).[1],35.12638889,-118.4052778
Summers; California ,Summers is a former settlement in Kern County; California.[1] It lay at an elevation of 1660 feet (506 m).[1] Summers still appeared on maps as of 1947.[1],35.53277778,-120.08166670000001
Sunland; Inyo County; California ,Sunland is a former settlement in Inyo County; California.[1] It lay at an elevation of 4209 feet (1283 m).[1],37.3325,-118.40444440000002
Sunset; California ,Sunset (also; Old Sunset)[1] is a former settlement in Kern County; California.[1] It was located on the Sunset Railroad 2.5 miles (4 km) east of Hazelton.[1],35.04222222,-119.3844444
Swansea; California ,Swansea is a former settlement and unincorporated community in Inyo County; California.[1] It is located 8.5 miles (14 km) south of New York Butte;[2] at an elevation of 3;661 ft (1;116 m).[1],36.52472222,-117.9038889
Taylors Bar; California ,Taylors Bar is a former settlement in Calaveras County; 6 miles (9.7 km) west-southwest of San Andreas; on the south side of the Calaveras River.[1],34.0479622,-117.2195919
Teagle; California ,Teagle (also; Teague)[2] is a former settlement in Kern County; California.[1] It was located on the Southern Pacific Railroad 5 miles (8 km) north of Randsburg;[2] at an elevation of 2986 feet (910 m).[1] Teagle still appeared on maps in 1912.[1],35.43611111,-117.6413889
Tehichipa; California ,Tehichipa is a former settlement in Kern County; California.[1] It was located on the railroad near Oak Creek Pass and Old Town.[1],35.1321877,-118.44897390000001
Tejon; California ,Tejon is a former settlement in southern Kern County; California.[1],34.801367799999994,-118.8753743
Rancho Temescal (Serrano) ,Rancho Temescal was a Mexican land grant in present-day Temescal Valley in Riverside County; California; granted by Governor José María de Echeandía in 1828 to Leandro Serrano.[1],33.8475,-117.48055559999999
Terese; California ,Terese is a former settlement in Kern County; California.[1],35.56694444,-117.77916670000002
Terese Siding; California ,Terese Siding is a former settlement in Kern County; California; south-southeast of Inyokern.[1],36.778261,-119.4179324
Terra Cotta; California ,Terra Cotta; California is a former mining town in Riverside County. It was established in 1887; in the Warm Springs Valley northwest of the town of Lake Elsinore; and later incorporated into the City of Lake Elsinore.,33.70305556,-117.37472220000001
Timbuctoo; California ,Coordinates: 39°13′01″N 121°19′07″W﻿ / ﻿39.21694°N 121.31861°W﻿ / 39.21694; -121.31861,39.21694444,-121.3186111
Toolwass; California ,Toolwass is a former settlement in Kern County; California.[1] It was located 25 miles (40 km) southeast of Bakersfield.[1],36.778261,-119.4179324
